id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1385715287459131393,1385715287459131393,2021-04-23 18:00:44 EDT,2021-04-23,18:00:44,-0400,7545142,ninonaprea,Ninon Aprea,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis https://t.co/xhI1hRBkJs,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,0,0,[],[],https://twitter.com/ninonaprea/status/1385715287459131393,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385703647250731011,1355426621759643649,2021-04-23 17:14:29 EDT,2021-04-23,17:14:29,-0400,38811780,stephlynne21,"Stephanie, BSN, RN",,"@HiPerspectives @JobTrendr @Uh003062878 She also says people test positive after taking the vaccine, it’s gene modifying, and doctors put covid as cause of death instead of cancer. All false",en,"['hiperspectives', 'jobtrendr', 'uh003062878']",[],[],2,0,0,[],[],https://twitter.com/Stephlynne21/status/1385703647250731011,,,0,,,,,,,,"{'user_id': '294849138', 'username': 'HiPerspectives'}",,,,
1385700243707207681,1385700243707207681,2021-04-23 17:00:57 EDT,2021-04-23,17:00:57,-0400,16923689,grandmamavis,Mavis Nye Dr (hon) BEM. BCAh,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis @DrRiyazShah @DrSanjayPopat #Cancer   https://t.co/e471NHL0WY,en,"['drriyazshah', 'drsanjaypopat']",['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],1,0,2,['cancer'],[],https://twitter.com/Grandmamavis/status/1385700243707207681,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385698110970630145,1385698110970630145,2021-04-23 16:52:29 EDT,2021-04-23,16:52:29,-0400,13493142,glfceo,Tatyana Kanzaveli,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis https://t.co/QfxYQazWLk,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,0,0,[],[],https://twitter.com/glfceo/status/1385698110970630145,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385694178840088577,1385694178840088577,2021-04-23 16:36:51 EDT,2021-04-23,16:36:51,-0400,2325897672,tiygahealth,TIYGA (NI),,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis https://t.co/RrS2KRzdt1,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,0,0,[],[],https://twitter.com/tiygahealth/status/1385694178840088577,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385675503688843264,1385675503688843264,2021-04-23 15:22:39 EDT,2021-04-23,15:22:39,-0400,3373980496,dazechanged,Daze,,"proof you can't escape stupid no matter where you live: overhearing girl next to me talk about how she wouldn't get the covid vaccine if her boyfriend weren't making her cuz she 'doesn't know, it might cause cancer or something'
Doesn't matter education or location, dumb is dumb",en,[],[],[],1,1,2,[],[],https://twitter.com/DazeChanged/status/1385675503688843264,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385611685700980739,1385611685700980739,2021-04-23 11:09:03 EDT,2021-04-23,11:09:03,-0400,280495327,rivalevante,Sergio Stagnaro,,"What Do Women Want? For Men to Get Covid Vaccines. https://t.co/GjHXG9x5XR Vaccination without knowing the Inherited Real Risks of vaccinated will cause pandemic of CVD, T2DM, Brain degenerative disordors and cancer in 2030 https://t.co/6YGrB4v0EJ. 
 Visit https://t.co/nmhJ6zESDI",en,[],"['https://www.nytimes.com/2021/04/22/health/covid-vaccines-rates-men-and-women.html?smid=tw-share', 'http://www.sisbq.org/uploads/5/6/8/7/5687930/bibliografiacoronavirus_agg04032021.pdf', 'http://www.sisbq.org']",[],0,0,0,[],[],https://twitter.com/Rivalevante/status/1385611685700980739,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385594464182407170,1385594464182407170,2021-04-23 10:00:38 EDT,2021-04-23,10:00:38,-0400,1197171576720052224,titanimagingtn,Titan Imaging,,"Getting a mammogram soon after getting the COVID-19 vaccine? Be warned: The vaccine might cause your lymph nodes to swell, which may be confused for a sign of breast cancer. 
 Learn more: https://t.co/YO6RFDb3Jn 
#TitanImaging #COVID-19 #Mammogram",en,[],['https://bit.ly/3eaYF5G'],[],0,0,0,"['titanimaging', 'covid', 'mammogram']",[],https://twitter.com/TitanImagingTN/status/1385594464182407170,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385296239546228745,1385296239546228745,2021-04-22 14:15:35 EDT,2021-04-22,14:15:35,-0400,616330227,71_jordan,R.J.M.V.G,,"@PressSec hypothetical situation &amp; ???, since the vaccine is only a mask for covid let say biden takes vaccine but kamala doesn't could this cause the covid to mutate into a new variant as it circulates through a vaccinated person body similar to a cancer mutation",en,['presssec'],[],[],0,0,0,[],[],https://twitter.com/71_JORDAN/status/1385296239546228745,,,0,,,,,,,,"{'user_id': '1349170292564905988', 'username': 'PressSec'}",,,,
1384997329040777216,1384997329040777216,2021-04-21 18:27:49 EDT,2021-04-21,18:27:49,-0400,454067263,imlpinky,imlPINKY,,"My hubby asked my Trumper neighbor if she is getting the covid vaccine  and she said ""no, I don't know if that thing causes cancer and I don't want my daughters to have it because it may cause them not to have children in the future!"" 🙄",en,[],[],[],0,0,0,[],[],https://twitter.com/imlpinky/status/1384997329040777216,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1384944843818942469,1384944843818942469,2021-04-21 14:59:16 EDT,2021-04-21,14:59:16,-0400,1090392664401301504,monalisascousin,grim reapers cousin danny zuko,,"Ur education levels must be very low😍, the vaccine doesn’t cause cancer, it’s not rushed, they’ve actually been working on this TYPE of vaccine for 8 years now. Now that the covid virus is here, they just replaced the main part of the vaccine ( THE mRNA) with the mRNA of covid.",en,[],[],[],0,0,0,[],[],https://twitter.com/monalisascousin/status/1384944843818942469,,https://twitter.com/TylerJerome0/status/1384910284247162881,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1384898551021510659,1384898551021510659,2021-04-21 11:55:19 EDT,2021-04-21,11:55:19,-0400,208053736,wellcome_home,Wellcome-home,,(Health experts warn a side effect of COVID-19 and COVID vaccine could cause cancer scare – KVIA El Paso) has been published on chineselgz - https://t.co/Xj8qgNF5Cs,en,[],['https://chineselgz.com/2021/04/21/health-experts-warn-a-side-effect-of-covid-19-and-covid-vaccine-could-cause-cancer-scare-kvia-el-paso/'],[],0,0,0,[],[],https://twitter.com/Wellcome_Home/status/1384898551021510659,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1384864553771569163,1384864553771569163,2021-04-21 09:40:13 EDT,2021-04-21,09:40:13,-0400,1065769978115297280,zach40335221,Northman,,"It is shocking to me that young people during the beginning of Covid in America said they don’t want to contract the virus. It could cause blood cancer. Those same people are wearing House Johnson and Johnson shirts celebrating an untested, unproven vaccine.",en,[],[],[],0,0,0,[],[],https://twitter.com/Zach40335221/status/1384864553771569163,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1384827886377517057,1384686993817354241,2021-04-21 07:14:31 EDT,2021-04-21,07:14:31,-0400,1295001901025628161,finesseklng301,SPRUCE LEE 🦍,,@Nehmetawy @BluStrip_ My tweet was about polio cause that’s what you mentioned. Of course it wasn’t about covid (hence 20 years later). Government agencies literally put cancer causing chemicals in vaccines that are supposed to “help” us 🤦🏾‍♂️. If you trust modern medicine by all means go be a lab rat.,en,['blustrip_'],[],[],1,0,0,[],[],https://twitter.com/FINESSEKlNG301/status/1384827886377517057,,,0,,,,,,,,"{'user_id': '2850316426', 'username': 'ToKnowRayne'}",,,,
1384648878742511617,1384648878742511617,2021-04-20 19:23:12 EDT,2021-04-20,19:23:12,-0400,1151661594562191360,did_40,Crafty Miss,,"Herpes Family of viruses is something we are exposed to from birth. The viruses can cause PV &amp; cancer.
""Reactivation of herpes zoster, not genital herpes, has been a rare side effect for some who received the COVID-19 vaccine, medical experts say""  https://t.co/kC71fU5QBm",en,[],['https://twitter.com/i/events/1384563822598397954'],[],0,0,2,[],[],https://twitter.com/did_40/status/1384648878742511617,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1384540358156095490,1384537624610754560,2021-04-20 12:11:59 EDT,2021-04-20,12:11:59,-0400,369789204,a_bhakti,Ashish,,@billjays Cancer is a DNA virus that mutates way too quick that cause treatments to be ineffective due to resistance. HIV is retrovirus that uses humans to make DNA to kill your immune system. Covid is a RNA virus that can be cured thru use of other RNA virus’s vaccine/treatment.,en,['billjays'],[],[],1,0,0,[],[],https://twitter.com/a_Bhakti/status/1384540358156095490,,,0,,,,,,,,"{'user_id': '244175145', 'username': 'billjays'}",,,,
1384184248844767239,1384184248844767239,2021-04-19 12:36:56 EDT,2021-04-19,12:36:56,-0400,2724215808,dunwicklona,Lona Dunwick,,VAERS Data Show All Three COVID Vaccines May Cause Blood Clots + Family Sues Telecom Giants Over Brain Cancer + More ⁦@TheRickWilson⁩  https://t.co/fbu8CIds54,en,['therickwilson'],['https://childrenshealthdefense.salsalabs.org/4-16-21defender?wvpId=f5aeb899-c19c-4f23-a8d5-c502b9f8919e'],[],0,0,0,[],[],https://twitter.com/DunwickLona/status/1384184248844767239,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1384183118727323651,1384183118727323651,2021-04-19 12:32:27 EDT,2021-04-19,12:32:27,-0400,585403168,deltaflute,Delta Easter,,"No, we don’t know the long term effects of the vaccines, but we do know the short term. So you can choose to quarantine yourself and hope that you don’t get COVID which could cause long term effects or death. Or you can choose the small possible risk of cancer. Either way",en,[],[],[],1,0,1,[],[],https://twitter.com/DeltaFlute/status/1384183118727323651,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1384164650988670986,1384164650988670986,2021-04-19 11:19:03 EDT,2021-04-19,11:19:03,-0400,2696559764,drembrace,Dr. Christopher Powell,,"Johnson &amp; Johnson said blood clots have been reported with all Covid-19 vaccines. #SmartNews 
from the same company that said their talcum powder didn’t cause cancer &amp; have paid out 4 billion for lying  https://t.co/zeF5t5fVxm",en,[],['https://www.cnn.com/2021/04/19/health/johnson-vaccine-blood-clots-statement/index.html'],[],0,1,3,['smartnews'],[],https://twitter.com/DrEmbrace/status/1384164650988670986,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1383970064865525763,1383970064865525763,2021-04-18 22:25:51 EDT,2021-04-18,22:25:51,-0400,3260261071,corgi_zero,Zero Marie Corgibutt,,"Just a casual reminder that windmills don’t cause cancer... and the covid vaccine is safe!
#Vaccinated #GetItForGrandmas https://t.co/VwCX8VJwVV",en,[],[],['https://pbs.twimg.com/media/EzTZb7EVgAIqm8z.jpg'],0,3,57,"['vaccinated', 'getitforgrandmas']",[],https://twitter.com/corgi_zero/status/1383970064865525763,,,1,https://pbs.twimg.com/media/EzTZb7EVgAIqm8z.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1386336118279397382,1386336118279397382,2021-04-25 11:07:42 EDT,2021-04-25,11:07:42,-0400,1539806210,moukwa,Mosongo Moukwa,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis https://t.co/imlZnM7ce7,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,1,1,[],[],https://twitter.com/moukwa/status/1386336118279397382,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1386245439888965634,1386020892552187907,2021-04-25 05:07:22 EDT,2021-04-25,05:07:22,-0400,63799073,taiwan1010,Taiwan1010,,@CNN Just cause their isn't a vaccine yet for all the evil viruses doesn't hold water for not getting the vaccine for Covid. And there is a vaccine for cancer.  Gardisil is the only vaccine to show it will prevent the HPV virus that can cause cervical cancer in women.,en,['cnn'],[],[],0,1,1,[],[],https://twitter.com/Taiwan1010/status/1386245439888965634,,,0,,,,,,,,"{'user_id': '759251', 'username': 'CNN'}",,,,
1386049093382729734,1386006834847363075,2021-04-24 16:07:10 EDT,2021-04-24,16:07:10,-0400,1324098573672144897,nicestcunt,Idontneedaname,,"@thesundaytimes Most important is developing an #EBV #vaccine as 95% of the population carries this virus &amp; ½ of all children are infected by 5yr. EBV is cause for many non-communicable diseases &amp; 200k types of cancer. EBV stays
dormant for some, if aggravated (e.g.,Covid-19) it'll wreak havoc.",en,['thesundaytimes'],[],[],1,0,2,"['ebv', 'vaccine']",[],https://twitter.com/nicestcunt/status/1386049093382729734,,,0,,,,,,,,"{'user_id': '102707504', 'username': 'thesundaytimes'}",,,,
1386037486456029190,1386036163111161856,2021-04-24 15:21:02 EDT,2021-04-24,15:21:02,-0400,1383857559296110593,kpoet11,K poet,,"@Bonn1eGreer Nobody is saying covid isn't real but making protest illegal vaccine passports and forcing people to take injections that kill people destroy fertility and cause cancer, people need to protest against that no matter what the government want you to believe, and also fuck channel 4",en,['bonn1egreer'],[],[],0,0,0,[],[],https://twitter.com/Kpoet11/status/1386037486456029190,,,0,,,,,,,,"{'user_id': '611585332', 'username': 'Bonn1eGreer'}",,,,
1386032220691865601,1385907607945322496,2021-04-24 15:00:07 EDT,2021-04-24,15:00:07,-0400,26307708,mcfunny,R Marcucio,,@ChanceHobelman @JediMasterKalEl @nanimononaranu @HegKong Covid was the 3rd leading cause of death in the US after heart disease and cancer last year. it is vaccine preventable. there are many things that are done to lower the risk of cancer and heart disease.,en,"['chancehobelman', 'jedimasterkalel', 'nanimononaranu', 'hegkong']",[],[],2,0,0,[],[],https://twitter.com/mcfunny/status/1386032220691865601,,,0,,,,,,,,"{'user_id': '875917693530058752', 'username': 'ChanceHobelman'}",,,,
1386025605448093699,1385953000502579200,2021-04-24 14:33:50 EDT,2021-04-24,14:33:50,-0400,1362960864,heidibolds,H. Bolds,,"@mcnees It's not IF, you'll get cancer, it's when. IN Aging, if organs don't fail, you will get cancer. It's a biological endpoint of aging. But you'll die of Covid-19 a lot faster than cancer without a vaccine. 😞 Also viruses can cause cancers. More vaccines less cancer.",en,['mcnees'],[],[],0,0,1,[],[],https://twitter.com/HeidiBolds/status/1386025605448093699,,,0,,,,,,,,"{'user_id': '15127834', 'username': 'mcnees'}",,,,
1386013544253112321,1386013544253112321,2021-04-24 13:45:54 EDT,2021-04-24,13:45:54,-0400,789637469184618496,lldeckerhoff,Larry Deckerhoff,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis | Imaging Technology News https://t.co/ZLSMHLf510,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,0,0,[],[],https://twitter.com/lldeckerhoff/status/1386013544253112321,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385855008994996226,1385855008994996226,2021-04-24 03:15:56 EDT,2021-04-24,03:15:56,-0400,27044868,flago2009,Fabrizio Scarpa,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis https://t.co/VOHdTSLpJp,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,3,1,[],[],https://twitter.com/flago2009/status/1385855008994996226,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385819535039553539,1385819535039553539,2021-04-24 00:54:59 EDT,2021-04-24,00:54:59,-0400,1599085987,akbondservant,akbondservant,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis | Imaging Technology News - https://t.co/o6NIuoGgkN,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,0,0,[],[],https://twitter.com/akbondservant/status/1385819535039553539,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385819534066536450,1385819534066536450,2021-04-24 00:54:58 EDT,2021-04-24,00:54:58,-0400,913384063,limelightflash,Limelight & Fashion,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis | Imaging Technology News - https://t.co/pswG3Ru58C,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,0,0,[],[],https://twitter.com/LimelightFlash/status/1385819534066536450,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1385761069302435843,1385761069302435843,2021-04-23 21:02:39 EDT,2021-04-23,21:02:39,-0400,930558566662115328,mikegasche,Michael Gasche ⚔️,,"Shit happens.
COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis https://t.co/LhRMTlzbOF",en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,1,1,[],[],https://twitter.com/MikeGasche/status/1385761069302435843,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1383687240233099273,1383687240233099273,2021-04-18 03:42:00 EDT,2021-04-18,03:42:00,-0400,1284314151880458242,rose11214491,🇺🇸brAckets & jaCkets 🇺🇸,,"🚨🚨🚨If the vaccine won’t kill you, your mask will. Stop being a Mask Zombie😷😷😷😷Face Mask 😷🤡😷 Dangers: Hypoxia, Immunodeficiency &amp; Morgellons Lead To The Causation of COVID-19 Symptoms. #1 cause of cancer: lack of oxygenation to cellular structures. https://t.co/gl8OBlwaSR",en,[],[],['https://pbs.twimg.com/media/EzPYNjyUUAQodj7.jpg'],0,0,0,[],[],https://twitter.com/Rose11214491/status/1383687240233099273,,,1,https://pbs.twimg.com/media/EzPYNjyUUAQodj7.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1383579676765933578,1383579676765933578,2021-04-17 20:34:35 EDT,2021-04-17,20:34:35,-0400,1216176159609802753,staffordcook2,Iam_Stáfford 🦂,,I don’t get out this lab until 11:30 🙃@JNJCares 🖕🏾 y’all.Definitely should have never got the ok to make a version of COVID vaccine especially after that baby powder causing cancer problem y’all had. Now I have to do a whole study on why y’all vaccines cause blood clots.,en,['jnjcares'],[],[],1,0,1,[],[],https://twitter.com/StaffordCook2/status/1383579676765933578,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1387556151856963590,1387554358896779265,2021-04-28 19:55:40 EDT,2021-04-28,19:55:40,-0400,217833036,mikelsenior,Mikel Senior,,@MVS__11 @DaJuice_411 Will smoke cigarettes knowing they cause cancer but are afraid of a covid vaccine lmao.,en,"['mvs__11', 'dajuice_411']",[],[],1,0,22,[],[],https://twitter.com/mikelsenior/status/1387556151856963590,,,0,,,,,,,,"{'user_id': '242898695', 'username': 'MVS__11'}",,,,
1387469048699523072,1387469048699523072,2021-04-28 14:09:33 EDT,2021-04-28,14:09:33,-0400,1378858744113586179,rjosh77,RandallJosh77,,Not all vaccine talk is Covid-19 related. Hopefully seeing how diseases spread and effect us all will give perspective for others such as #HPV. According to the @WHO this is the #1 cause of cervical cancer. #VaccinesWork #410ASpr21,en,['who'],[],[],0,0,1,"['hpv', 'vaccineswork', '410aspr21']",[],https://twitter.com/RJosh77/status/1387469048699523072,,https://twitter.com/WHO/status/1387348471460601857,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1387438993885863938,1387438993885863938,2021-04-28 12:10:08 EDT,2021-04-28,12:10:08,-0400,713074774268751872,mayorleeharris,Mayor Lee Harris,,"COVID is the 3rd leading cause of death in our community, behind heart disease &amp; cancer. We're blessed w/ vaccines that are nearly universally protective against severe harm. If we had a magic potion to stop heart disease or cancer, surely we'd all take it. Consider vaccination.",en,[],[],[],6,14,48,[],[],https://twitter.com/MayorLeeHarris/status/1387438993885863938,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1387405921144373250,1387104758335479813,2021-04-28 09:58:43 EDT,2021-04-28,09:58:43,-0400,1065467701424836608,jessieengland03,LetYourLightShine,,@JamesTheLiberal @chief085 @Wager_Andy @cameronkear0817 @POTUS Your cult will tell you that people died from covid but yet leading causes like cancer and heart attacks disappear and can't possibly be the cause. While deaths from a vaccine are because of other causes. It's scary how people blindly follow without doing research. Sheep. https://t.co/MH3JRqAnCJ,en,"['jamestheliberal', 'wager_andy', 'cameronkear0817', 'potus']",[],['https://pbs.twimg.com/media/E0EOUvJVcAAbXJy.jpg'],0,0,0,[],[],https://twitter.com/JessieEngland03/status/1387405921144373250,,,1,https://pbs.twimg.com/media/E0EOUvJVcAAbXJy.jpg,,,,,,,"{'user_id': '1261338980567613441', 'username': 'JamesTheLiberal'}",,,,
1387404654141706245,1387160019892899847,2021-04-28 09:53:40 EDT,2021-04-28,09:53:40,-0400,719001540,drqalbani,Adnan Qalbani,,"@NAChristakis @joerogan All of these people are missing the long term unknown risks of covid infection. Epstein Barr Virus is a cause of nasopharyngeal cancer. HPV is a cause of cervical cancer, hep B &amp; C cause liver cancer. 15% of cancers are viral! And people don’t want to risk vaccines????",en,"['nachristakis', 'joerogan']",[],[],0,0,1,[],[],https://twitter.com/DrQalbani/status/1387404654141706245,,,0,,,,,,,,"{'user_id': '788363167', 'username': 'NAChristakis'}",,,,
1387304519147696128,1387160019892899847,2021-04-28 03:15:46 EDT,2021-04-28,03:15:46,-0400,258713950,iambatdan,Daniel Courtney,,"@JoshWilk @RickU @NAChristakis @joerogan Why are you worried about the long term effects of the vaccine but not covid? No vaccine ever has been linked to increased risk of cancer, multiple viruses are known to cause cancer. Even thinking about long term risks, taking the vaccine makes much more sense.",en,"['joshwilk', 'ricku', 'nachristakis', 'joerogan']",[],[],1,0,0,[],[],https://twitter.com/iambatdan/status/1387304519147696128,,,0,,,,,,,,"{'user_id': '19599023', 'username': 'JoshWilk'}",,,,
1387240986774970370,1387240986774970370,2021-04-27 23:03:19 EDT,2021-04-27,23:03:19,-0400,410680007,girlandkat,Elizabeth Tasker,,"While we’re still waiting for access to the COVID-19 vaccine, THIS vaccine I have had! It’s a vaccine against HPV which is a major cause of cervical cancer; an often silent killer. If you have a uterus, get this vaccine.",en,[],[],[],2,4,17,[],[],https://twitter.com/girlandkat/status/1387240986774970370,,https://twitter.com/_celia_bedelia_/status/1387127285694832643,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1387077825363025921,1386856586648309763,2021-04-27 12:14:58 EDT,2021-04-27,12:14:58,-0400,52503887,iamjustjohn1,#John,,@sarahhoyles @ryanjespersen I have a second vaccine confirmed as having active cancer I need it.  I have lost friends and family to covid and anyone who cause grief to anyone about covid need an attitude adjustment.  Covid is real,en,"['sarahhoyles', 'ryanjespersen']",[],[],0,0,0,[],[],https://twitter.com/IamJustJohn1/status/1387077825363025921,,,0,,,,,,,,"{'user_id': '90461080', 'username': 'sarahhoyles'}",,,,
1387066866695294976,1387064647623266310,2021-04-27 11:31:26 EDT,2021-04-27,11:31:26,-0400,3383756260,howie_rebecca,Dani California,,"@GovWhitmer 10 years from now when lawyer ads are running all over TV saying “if you received the Covid 19 vaccine and are suffering from X, call now” will you be okay then? If talcum powder and Zyrtec which were on every drugstore shelf cause cancer what problems will a rushed vaccine cause",en,['govwhitmer'],[],[],4,0,23,[],[],https://twitter.com/howie_rebecca/status/1387066866695294976,,,0,,,,,,,,"{'user_id': '102071743', 'username': 'GovWhitmer'}",,,,
1387031531235930112,1387015964756168710,2021-04-27 09:11:01 EDT,2021-04-27,09:11:01,-0400,702505263144837120,dianiline,Diana Freyberger,,"@AaronBlake @allahpundit That’s because covid acquired after your cancer death sentence doesn’t cause your death, but a vaccine that can make you loopy right before you walk in front of a car might have something to do with that outcome.",en,"['aaronblake', 'allahpundit']",[],[],0,0,0,[],[],https://twitter.com/dianiline/status/1387031531235930112,,,0,,,,,,,,"{'user_id': '136300373', 'username': 'AaronBlake'}",,,,
1386947283820843010,1386947269434363904,2021-04-27 03:36:15 EDT,2021-04-27,03:36:15,-0400,902778716475899904,_mehvii__kr,M€h__v!!!,,"The vaccines cause none of them. They save you and your family and your friends and your community from all of these things.
there are lots of people who survive COVID with only relatively minor illness, just like there are lots of people who smoke but don’t get cancer 👇",en,[],[],[],1,0,5,[],[],https://twitter.com/_Mehvii__Kr/status/1386947283820843010,,,0,,,,,,,,"{'user_id': '902778716475899904', 'username': '_Mehvii__Kr'}",,,,
1386771068468174850,1386771068468174850,2021-04-26 15:56:02 EDT,2021-04-26,15:56:02,-0400,1062150120,k_andus,KAndrus,,"We keep learning about these ""harmless"" and/or ""extremely rare dangerous"" stuff. What will WE learn next? If you believe in science there is no doubt WE will learn more under the EUA phase. - COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis https://t.co/Rrzf2HRMmw",en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,0,0,[],[],https://twitter.com/K_Andus/status/1386771068468174850,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1386747440976605188,1386747440976605188,2021-04-26 14:22:09 EDT,2021-04-26,14:22:09,-0400,1036471823620337664,entorri,CONAN DAY,,"Just thought I’d share this with people: The covid vaccine can cause lymph nodes to swell in your armpits, which can be a sign of cancer, but it’s a side effect I’ve been dealing with for a few days. It means the vaccine is working, and isn’t an indication of anything serious. 😌",en,[],[],[],1,0,4,[],[],https://twitter.com/Entorri/status/1386747440976605188,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1386741351681863682,1386741351681863682,2021-04-26 13:57:57 EDT,2021-04-26,13:57:57,-0400,18092622,amaust,AmAust,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis | Imaging Technology News https://t.co/zDZv8Ofeca,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,0,1,[],[],https://twitter.com/AmAust/status/1386741351681863682,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1386728019277008898,1386114669665034241,2021-04-26 13:04:58 EDT,2021-04-26,13:04:58,-0400,821721842,danielsy23,Danielsy,,@DrWaheedArian @NHSMillion Honestly the shaming of social gatherings that DO NOT cause spikes in Covid AND we have a vaccine is nothing short of shameful!  How about you worry about the lack of mental health care or cancer patients delayed treatments instead of preaching!! Smh embarrassing 🙄🙄,en,"['drwaheedarian', 'nhsmillion']",[],[],0,0,0,[],[],https://twitter.com/danielsy23/status/1386728019277008898,,,0,,,,,,,,"{'user_id': '891119762847277056', 'username': 'DrWaheedArian'}",,,,
1386687169406939139,1386687169406939139,2021-04-26 10:22:39 EDT,2021-04-26,10:22:39,-0400,61077389,diqsen,Musa Dickson,,COVID-19 Vaccine Can Cause False Positive Cancer Diagnosis https://t.co/x3uTH7209t,en,[],['https://www.itnonline.com/article/covid-19-vaccine-can-cause-false-positive-cancer-diagnosis'],[],0,1,1,[],[],https://twitter.com/Diqsen/status/1386687169406939139,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1386479421343809537,1386479421343809537,2021-04-25 20:37:08 EDT,2021-04-25,20:37:08,-0400,811470847542263808,ajaxbqh,Ajax / Brett,,I want to know peoples opinions... should I get the covid vaccine not knowing what it can cause as a Cancer Patient??,en,[],[],[],9,0,9,[],[],https://twitter.com/AjaxBQH/status/1386479421343809537,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1387828680060178436,1387753031693787137,2021-04-29 13:58:36 EDT,2021-04-29,13:58:36,-0400,1388141670,hookri,Kristin Hook,,"@clif_high https://t.co/VN18JL80Vz
THE FACTS: An article in Natural News, which is known for circulating false information about vaccines, is spreading the false claim that COVID-19 vaccines could cause cancer.",en,['clif_high'],['https://apnews.com/article/fact-checking-afs:Content:9994785135'],[],0,0,0,[],[],https://twitter.com/hookri/status/1387828680060178436,,,0,,,,,,,,"{'user_id': '2244134066', 'username': 'clif_high'}",,,,
