user_id,user_timestamp,user_location,user_followers,user_following,user_tweet_count,user_listed_count 
1239400619426938881,2020-03-16T03:58:49.000Z,,58,169,3086,0
2793424130,2014-09-06T07:58:43.000Z,Australia,901,565,30852,25
728682277375512577,2016-05-06T20:26:08.000Z,"Arizona, USA",1,67,589,0
942780422,2012-11-12T03:56:10.000Z,Here,1194,908,69796,2
920160305056854016,2017-10-17T05:31:27.000Z,"Hyderabad, India",31,99,344,0
1154773225898819586,2019-07-26T15:19:26.000Z,"West Bengal, India",320,2166,4896,0
273689608,2011-03-29T00:05:10.000Z,Chicago ,1727,1322,82848,3
36201747,2009-04-28T22:29:45.000Z,"Flagstaff, Arizona, USA",13742,288,60233,420
40099128,2009-05-14T22:08:44.000Z,,18554,345,40085,546
3217295253,2015-04-28T14:21:03.000Z,"Bingham Farms, MI",22,147,1596,0
1258421573830225922,2020-05-07T15:41:16.000Z,United States,9,19,1282,0
966771284855140352,2018-02-22T20:26:50.000Z,"Calgary, Alberta",9,34,1322,0
1240618263756890113,2020-03-19T12:37:52.000Z,"Mukono, Uganda",165,592,1900,1
56960258,2009-07-15T08:01:42.000Z,"Kampala, Uganda",1045756,277,233405,792
1657922736,2013-08-09T15:07:21.000Z,Omaha,1179,375,6453,24
1126544295710924800,2019-05-09T17:47:45.000Z,,5,0,417,0
1267473565986807809,2020-06-01T15:11:03.000Z,,0,3,39,0
1147814063239356416,2019-07-07T10:26:12.000Z,qiaocollective@gmail.com,55432,145,8797,421
2260837674,2013-12-25T00:22:24.000Z,"Cambridge, UK",14974,4525,18966,115
22881124,2009-03-05T04:40:13.000Z,Edmonton,24,71,1154,1
1056946947976847362,2018-10-29T16:32:44.000Z,"Islamabad, Pakistan",184,401,1565,0
999746018,2012-12-09T17:28:02.000Z,,4702,4874,49685,66
8216772,2007-08-16T04:20:09.000Z,"Denver, CO",463868,820,252932,0
1721163391,2013-09-02T04:14:13.000Z,#UniteBlue      North Carolina,22182,21890,194989,90
505309269,2012-02-27T02:33:42.000Z,Canada,190,481,9908,0
861738869045297153,2017-05-09T00:25:31.000Z,"Maryland, USA",26240,24753,30423,27
77112593,2009-09-25T02:37:01.000Z,Australia,18803,918,15399,339
159894799,2010-06-26T16:14:49.000Z,In ur mind,147,308,882,3
2935123446,2014-12-18T17:24:37.000Z,"Sacramento, CA",10351,8013,19604,285
907610215041957888,2017-09-12T14:21:52.000Z,United Kingdom,1064,972,103980,4
2398512403,2014-03-19T21:57:15.000Z,"Woodland Hills, CA",29,48,861,2
948615716445573120,2018-01-03T18:03:06.000Z,"Calgary, Alberta",4,1,657,0
602009150,2012-06-07T16:33:06.000Z,,1009,371,1772,26
user_id,user_timestamp,user_location,user_followers,user_following,user_tweet_count,user_listed_count
101760733,2010-01-04T13:41:31.000Z,"San Juan, PR, NYC, Orlando, Fl",808,3200,5211,12
2883267381,2014-11-18T23:16:56.000Z,,6,42,551,0
3809337375,2015-09-29T01:07:46.000Z,"Raleigh, NC",58,56,803,22
451067348,2011-12-31T00:41:03.000Z,"Winnipeg, Manitoba, Canada",55,141,533,1
1284862237,2013-03-21T02:27:56.000Z,"Melbourne, Victoria",452,571,416,4
16318928,2008-09-16T22:44:05.000Z,UK,3308,260,13480,380
1019830076685332481,2018-07-19T06:23:32.000Z,US,259,459,4799,0
737075567577571328,2016-05-30T00:18:04.000Z,"North Dakota, USA",13565,3743,49932,102
840017773824757760,2017-03-10T01:53:38.000Z,,404,1328,3900,4
142897820,2010-05-12T01:38:52.000Z,"Melbourne, Australia",20153,499,16182,293
19733664,2009-01-29T20:53:38.000Z,Los Angeles,2070,289,1739,91
244126500,2011-01-28T15:38:23.000Z,,138,397,7553,0
3575903174,2015-09-15T22:08:41.000Z,"Beverly Hills, CA",37,233,830,1
32257583,2009-04-17T02:15:22.000Z,,335,738,4684,9
3215076403,2015-05-17T19:32:22.000Z,El sur de Tejas,688,371,45119,2
1157373200,2013-02-07T14:57:31.000Z,,6857,1365,25961,174
40000004,2009-05-14T14:08:25.000Z,Atlanta,1869,314,14409,112
2950171925,2014-12-29T22:54:10.000Z,"Ledbury, England",836,1032,49859,2
1145904386,2013-02-03T18:40:13.000Z,"Ottawa, Ontario",29,46,2523,0
632236508,2012-07-10T19:13:42.000Z,"34th & Market, The DAC",3095,223,1949,26
1653439027,2013-08-07T17:02:22.000Z,"Trinity, FL",15,13,755,1
22510009,2009-03-02T17:42:55.000Z,"Nashua, NH",379,1434,13850,29
1014692464987271169,2018-07-05T02:08:30.000Z,बोदरी,37,288,747,0
225443793,2010-12-11T15:31:42.000Z,"Brussels, Belgium",21467,1814,22711,807
15019109,2008-06-05T15:21:14.000Z,Seattle,128,653,119,3
208668101,2010-10-27T18:07:51.000Z,London,5533,1488,8379,115
19861856,2009-02-01T15:16:08.000Z,London,1852,1822,46666,140
903232417489498113,2017-08-31T12:26:04.000Z,"Bihar, India",1062,2572,99464,2
222865676,2010-12-04T17:52:46.000Z,,44,57,96,0
812196438,2012-09-09T03:02:00.000Z,Berkeley CA,916,3235,106691,19
1059238791506931712,2018-11-05T00:19:42.000Z,US and everywhere the internet reaches,2933,2471,10264,18
4191435017,2015-11-15T04:40:34.000Z,,66,75,2262,0
3171142451,2015-04-15T19:47:11.000Z,"Gotham City, USA",3135,3972,41905,0
1259622369901056003,2020-05-10T23:12:49.000Z,,37,150,929,0
1563946411,2013-07-02T19:22:52.000Z,"50 Carroll Creek, Frederick MD",77,185,1328,10
23124491,2009-03-06T21:53:17.000Z,"Oak Park, CA",343,1466,20088,0
193180035,2010-09-21T04:57:12.000Z,NY ,1245,1237,61209,4
1099469067537313793,2019-02-24T00:40:27.000Z,"Maryland, USA",1329,670,16096,12
56103593,2009-07-12T14:33:37.000Z,"Blackpool, Lancashire, UK",2216,4570,46233,49
105852422,2010-01-17T18:19:36.000Z,,122635,374,47738,696
1251584060876640258,2020-04-18T18:51:27.000Z,"Avon, OH",11,54,189,0
831726373584650241,2017-02-15T04:46:35.000Z,"Houston, Texas (TX-22)",97398,97874,43070,73
987836174,2012-12-04T02:06:22.000Z,,1849,391,2815,0
165721147,2010-07-12T10:50:17.000Z,,19,96,5802,0
554933677,2012-04-16T07:16:11.000Z,,259,205,3672,9
116483156,2010-02-22T16:28:51.000Z,UK,1724,1250,37843,0
151603912,2010-06-03T20:16:06.000Z,"New York, USA",7040,9990,191216,412
28090563,2009-04-01T11:46:03.000Z,"The Hague, The Netherlands",1176,2694,3066,0
1221103529739390978,2020-01-25T16:13:14.000Z,,13,0,7078,1
227682918,2010-12-17T14:20:58.000Z,Worldwide,440168,776,220695,6034
97219875,2009-12-16T14:32:10.000Z,"Geneva, Switzerland",158528,1602,31743,1760
126185440,2010-03-25T02:40:08.000Z,"Los Angeles, CA",1456,1579,93666,40
92672440,2009-11-26T03:08:29.000Z,New Jersey to Texas,4804,5285,107395,33
8287602,2007-08-19T16:23:47.000Z,NYC,209997,17123,53389,5523
4871317955,2016-02-02T08:18:22.000Z,"Nairobi, Kenya",355619,690,16023,345
1255070696549613568,2020-04-28T09:48:29.000Z,,1213,1485,137816,8
2520341910,2014-05-24T12:21:55.000Z,Bangalore,1995,2360,26020,3
275797993,2011-04-02T01:14:21.000Z,,1123,1936,6210,5
1022334212,2012-12-19T15:48:09.000Z,India,18515,2773,21189,112
3271831387,2015-07-08T10:56:56.000Z,"New Delhi, INDIA",1946,11,29249,90
1348893612,2013-04-13T10:37:18.000Z,"Jhapa,Nepal",23792,4449,57716,9
2409930139,2014-03-25T02:34:52.000Z,Kathmandu,9287,3463,16334,8
2686766234,2014-07-28T06:03:37.000Z,,9,26,27,0
1142490421613883392,2019-06-22T17:51:57.000Z,,17,14,655,0
269409145,2011-03-20T18:32:05.000Z,Nirvana,278,451,9345,2
2543002713,2014-05-12T13:33:16.000Z,,3242,1284,21787,92
269524853,2011-03-20T23:38:20.000Z,London,910,1719,33595,0
15582021,2008-07-24T14:00:05.000Z,"Washington, DC",4718,1709,19027,455
1251762309178908674,2020-04-19T06:40:11.000Z,,10,18,551,0
1240274235483983873,2020-03-18T13:50:09.000Z,,464,153,8679,0
617109881,2012-06-24T13:17:23.000Z,,67,378,2445,5
309728622,2011-06-02T15:32:23.000Z,"Seattle, WA",202,1481,1093,10
153291592,2010-06-08T04:49:28.000Z,"Philadelphia, PA",1024,3350,1376,0
998360856592338945,2018-05-21T00:32:31.000Z,"Brooklyn, NY",134,507,4554,0
775819677029183488,2016-09-13T22:13:19.000Z,"Toronto, Ontario",19,89,2909,3
1255384278457880579,2020-04-29T06:32:00.000Z,,58,252,1694,0
16671196,2008-10-09T19:00:45.000Z,"South Seattle, WA",5000,2501,12370,202
3250108419,2015-05-13T05:57:24.000Z,,60,457,2777,0
2726179847,2014-07-27T10:11:00.000Z,"Nairobi, Kenya",187038,3934,132663,65
150078976,2010-05-31T01:22:43.000Z,,1077104,250,27156,6214
94329357,2009-12-03T13:30:37.000Z,,226,456,21606,0
26259709,2009-03-24T15:42:53.000Z,"Florida, USA",366,818,8839,5
1214350088341991424,2020-01-07T00:56:57.000Z,Black Mesa (BM=BTC Mines),1433,2095,20247,0
18981785,2009-01-14T16:28:28.000Z,"Washington, DC",7957,879,3600,110
95193505,2009-12-07T12:43:18.000Z,South Of The Laughter Line,1203,2150,10669,1
136582454,2010-04-24T09:52:04.000Z,London Manchester and Hants UK,4054,4930,22841,421
1073013062628720640,2018-12-13T00:33:44.000Z,,21,155,7128,0
347394984,2011-08-02T18:47:56.000Z,London,977,507,3629,2
177377266,2010-08-12T00:05:04.000Z,Earth,2876,1606,41644,35
33503260,2009-04-20T12:59:55.000Z,Weston Florida,657,1459,81957,9
24540121,2009-03-15T15:49:58.000Z,"Washington, DC",58,61,614,0
49541998,2009-06-22T04:59:27.000Z,"Belmont, MA",321,477,5051,1
876102729478918144,2017-06-17T15:42:22.000Z,"Margate, England",461,994,4365,4
19496043,2009-01-25T17:30:09.000Z,,1766,2682,40767,78
1253905709412073472,2020-04-25T04:36:46.000Z,United States of America,8,64,1132,0
252680230,2011-02-15T17:53:40.000Z,London,739,1055,793,9
3248744616,2015-06-18T14:36:26.000Z,"Nashville, TN",0,1,15,0
1003044630592712704,2018-06-02T22:44:10.000Z,"London, England",466,5010,240220,4
user_id,user_timestamp,user_location,user_followers,user_following,user_tweet_count,user_listed_count
1067894770960351233,2018-11-28T21:35:28.000Z,"Philadelphia, PA",66,387,232,1
1179937776,2013-02-14T18:21:33.000Z,,679,1925,101908,17
505834316,2012-02-27T13:08:01.000Z,"Worcestershire, England",664,1100,10522,0
740819719347900418,2016-06-09T08:15:59.000Z,"Berlin, Deutschland",50149,1137,19710,675
1243111863270944769,2020-03-26T09:45:48.000Z,,3236,550,46451,5
1064005135070781440,2018-11-18T03:59:27.000Z,,145,371,2275,0
808821314588770304,2016-12-13T23:50:03.000Z,"Los Angeles, CA",252,612,7975,0
1895179578,2013-09-22T21:57:06.000Z,,318,540,2782,0
2230970406,2013-12-05T05:42:27.000Z,"DOST Compound, Taguig City",3015,294,4472,41
40956373,2009-05-18T20:13:10.000Z,"Livonia, MI",1439,4587,98000,30
14940723,2008-05-29T03:50:50.000Z,Seattle,1291,4991,236866,2
1273037527532941314,2020-06-16T23:39:47.000Z,,738,38,2312,5
119972954,2010-03-05T03:12:21.000Z,"Los Angeles, CA",193835,3261,598224,1650
2249531,2007-03-26T03:59:32.000Z,"Here, there, everywhere",124980,8888,68518,1340
896291438002139136,2017-08-12T08:45:05.000Z,,26,73,16,0
2807956010,2014-09-13T18:40:00.000Z,,96,348,12082,2
1108962585347411968,2019-03-22T05:24:18.000Z,,100,730,876,0
22346163,2009-03-01T09:39:32.000Z,Check out my University →,36517,104,35576,769
179218353,2010-08-16T20:06:51.000Z,Dirty Jersey,13108,3871,57533,244
862282069153599488,2017-05-10T12:24:00.000Z,"Glossop, High Peak",7121,708,6421,182
822963424103632896,2017-01-22T00:25:45.000Z,"Texas, USA",179,776,2127,0
1159492786460213248,2019-08-08T15:53:17.000Z,,1297,962,71509,4
627421075,2012-07-05T14:10:53.000Z,London,3713,1807,5813,70
277191527,2011-04-04T21:50:09.000Z,"New York, NY",14096,876,11162,359
1216806782666006528,2020-01-13T19:38:58.000Z,,4,49,363,0
30706530,2009-04-12T19:39:02.000Z,World Wide,2092,3310,12447,66
4144033929,2015-11-08T20:07:53.000Z,Flecking away,422,2608,12365,1
105916582,2010-01-17T22:54:27.000Z,New York,2765,2943,67059,207
19051220,2009-01-16T02:35:51.000Z,neverland,237,280,8262,4
15969719,2008-08-24T15:40:42.000Z,The Western Frontier ,142,553,19096,4
32319178,2009-04-17T05:24:25.000Z,,87,225,516,0
1646657688,2013-08-05T02:36:32.000Z,"New York, USA",143,212,571,0
230243386,2010-12-24T18:36:47.000Z,"Spokane, WA",136,132,2528,0
780599175343771648,2016-09-27T02:45:21.000Z,"Dallas, TX",125,697,20802,4
1353588271,2013-04-15T05:52:56.000Z,,308,907,15696,1
1022841,2007-03-12T16:24:16.000Z,"Home, where you should be",2167,2814,25251,72
2782955249,2014-09-24T21:46:43.000Z,"Nottingham, England",8238,540,43934,49
3218947626,2015-05-18T05:36:12.000Z,,93,123,9533,3
1262153629441687554,2020-05-17T22:51:01.000Z,,41,85,96,0
200787641,2010-10-10T07:36:54.000Z,,1954,725,57879,38
150547537,2010-06-01T06:02:54.000Z,,611,271,105013,8
19548332,2009-01-26T18:24:43.000Z,"Greensboro, NC",189,494,11567,0
290139124,2011-04-29T19:58:50.000Z,"Austin, TX",3289,2681,74463,33
64302962,2009-08-10T01:22:17.000Z,"New York, United States",17251,6126,96626,204
759397321,2012-08-15T13:44:17.000Z,Earth ,308,373,4502,0
705264126910554112,2016-03-03T05:30:45.000Z,California,3,29,546,0
30113456,2009-04-10T00:51:42.000Z,"Jersey City, NJ",2161,4119,25457,4
69384556,2009-08-27T19:46:01.000Z,,90,290,576,0
258620609,2011-02-28T03:16:51.000Z,,1442,2722,7760,0
1265723478470246402,2020-05-27T19:16:14.000Z,,19,3,8,0
1091586984651440128,2019-02-02T06:39:52.000Z,"Kansas City, MO",69,85,1156,0
1197495219144409089,2019-11-21T12:41:32.000Z,,149,1020,8603,0
34305464,2009-04-22T15:42:28.000Z,,1647,4841,22197,44
46148540,2009-06-10T16:10:22.000Z,"Boston, Lincolnshire, UK",20308,5697,68209,42
62867385,2009-08-04T16:58:03.000Z,"ÜT: 19.18127,72.940915",276,283,34932,5
13488022,2008-02-14T20:33:18.000Z,"Reston, Virginia",1618,1753,12408,66
309553876,2011-06-02T08:39:48.000Z,"Mumbai, India",68359,609,57914,226
43475268,2009-05-30T03:50:54.000Z,,17205,253,13215,417
17198236,2008-11-05T21:36:41.000Z,"Boston, MA",2683,3256,12095,84
4127413179,2015-11-06T14:41:08.000Z,"Oxford, England",1456,669,11022,26
816312548672884736,2017-01-03T15:57:32.000Z,"İstanbul, Türkiye",11115,949,37751,235
591802127,2012-05-27T12:56:55.000Z,UK,1352,1716,12164,5
269616063,2011-03-21T04:01:02.000Z,San Francisco Bay area,5986,1674,56440,76
26958628,2009-03-27T05:39:11.000Z,Exit 152 ,593,385,66708,3
807223254960263168,2016-12-09T13:59:56.000Z,"Florida, USA",1,15,67,0
1259985844414406656,2020-05-11T23:17:56.000Z,,33,107,1633,0
1124645790,2013-01-27T10:36:58.000Z,Home,231,76,17828,0
4894738589,2016-02-10T11:37:25.000Z,,23,285,652,0
1267178663944105986,2020-05-31T19:38:37.000Z,"Delaware, USA",254,3,1092,8
1250801967091388417,2020-04-16T15:03:50.000Z,,3,8,588,0
1126596571053920257,2019-05-09T21:15:28.000Z,ur mums house,248,1027,5237,1
1255371659835514882,2020-04-29T05:41:49.000Z,,0,54,8,0
1155709754041360384,2019-07-29T05:20:52.000Z,"Lebanon, KS",9022,714,36769,39
370822188,2011-09-09T17:54:50.000Z,Portland Oregon,220,302,20755,0
459000558,2012-01-09T05:24:20.000Z,,49343,0,19237,802
24920395,2009-03-17T17:48:44.000Z,Baltimore,267075,577,448356,1801
195503724,2010-09-26T21:47:41.000Z,,38984,1358,14998,89
966538131200647168,2018-02-22T05:00:22.000Z,World Wide,782,1750,9422,4
2233697015,2013-12-19T20:10:48.000Z,,20,51,5278,0
275301000,2011-04-01T01:03:07.000Z,United States,3076,4612,108939,16
20973388,2009-02-16T09:36:59.000Z,United Kingdom,542534,2189,199464,2718
310432590,2011-06-03T18:53:20.000Z,IG: jjasmints,810,553,45648,4
1242715071463260160,2020-03-25T07:29:09.000Z,"Haute-Savoie, Rhône-Alpes",6,156,784,0
1093125473629077506,2019-02-06T12:33:16.000Z,"Noida, India",9,12,468,0
387473205,2011-10-09T03:54:24.000Z,S K I N,187,118,49791,19
1182131962745643008,2019-10-10T03:13:46.000Z,,303,369,31652,0
793968714,2012-08-31T14:23:19.000Z,"Liverpool, UK",18815,1802,19140,127
746927667681734657,2016-06-26T04:46:48.000Z,,3867,4320,95239,10
1002617783652438022,2018-06-01T18:28:02.000Z,"Pittsburgh Area, Midwest, USA",8799,6607,298096,53
1052709262277922817,2018-10-17T23:53:41.000Z,"Bedford, MA",42,498,154,1
829533920047857664,2017-02-09T03:34:33.000Z,,274,681,17504,0
91324039,2009-11-20T11:53:03.000Z,India,3125,1082,12365,59
487179451,2012-02-09T02:54:05.000Z,"43.141077,-80.235477",290,94,10165,0
1058642919865765888,2018-11-03T08:51:55.000Z,,68,1,1180,0
620885515,2012-06-28T10:58:48.000Z,,140,352,652,0
2741904056,2014-08-18T11:30:44.000Z,"Providence, RI",20,102,2868,2
73461246,2009-09-11T19:24:29.000Z,Wouldn't you want to know :),850,1449,35697,6
2566705870,2014-05-27T07:18:00.000Z,BKNYC,296,171,45211,5
user_id,user_timestamp,user_location,user_followers,user_following,user_tweet_count,user_listed_count
1511002536,2013-06-12T16:49:04.000Z,"Austin, TX",873,899,15982,12
15992923,2008-08-26T05:25:27.000Z,Missouri,1128,1209,105786,73
305080956,2011-05-25T16:16:29.000Z,"Niantic, CT",806,4995,26701,4
939816258605760512,2017-12-10T11:17:11.000Z,"Honolulu, Hawaii",207,573,10634,0
2480901871,2014-05-07T00:54:40.000Z,United States,208,614,10218,1
194269502,2010-09-23T20:14:31.000Z,Bishopstoke,21,1028,138,0
1192426854050881536,2019-11-07T13:01:50.000Z,,1129,1122,365,6
2710156460,2014-08-05T19:41:30.000Z,Aberdeenshire ,2426,3449,10545,1
1460859835,2013-05-26T23:14:19.000Z,New York,3051,3211,22638,14
1129745555289038848,2019-05-18T13:48:24.000Z,Earth,24,33,138,0
1267792170196623360,2020-06-02T12:17:07.000Z,,507,358,26893,2
51837775,2009-06-28T20:44:35.000Z,"Northumberland, UK",113548,3059,26164,2291
387710692,2011-10-09T14:53:57.000Z,UK,249,322,329,5
62147199,2009-08-01T23:50:12.000Z,South Georgia and its HOT. ,189,357,10660,9
938455570650079232,2017-12-06T17:10:18.000Z,,540,104,7386,9
296694466,2011-05-11T07:33:28.000Z,Kuala Lumpur,105950,331,35477,360
247127160,2011-02-04T04:09:41.000Z,in a galaxy far far away,67,263,5353,0
958150352574042112,2018-01-30T01:30:20.000Z,,795,342,43038,1
44585813,2009-06-04T10:06:33.000Z,Hyderabad,6165,2563,12240,64
1120202878944256000,2019-04-22T05:49:13.000Z,,58,162,1654,0
1116914874641199104,2019-04-13T04:03:52.000Z,"Toronto, Ontario",1672,44,4844,35
16434865,2008-09-24T14:20:56.000Z,"Lexington, KY",146964,2883,179314,868
296463058,2011-05-10T20:10:34.000Z,"Washington, DC",23,20,127,4
1128106218856304640,2019-05-14T01:14:16.000Z,"Florida, USA",47,56,303,0
2586997621,2014-06-25T06:18:56.000Z,San Francisco,34937,1699,127506,544
3188051985,2015-04-20T19:40:09.000Z,,13,7,896,0
2916397667,2014-12-11T22:32:56.000Z,"Allentown, PA",80,70,1363,0
1262862690407645185,2020-05-19T21:48:34.000Z,Toronto ,51,576,6462,0
1250229134728613889,2020-04-15T01:07:42.000Z,,188,734,10745,0
1166647035505926144,2019-08-28T09:42:05.000Z,"Frankfurt am Main, Alemania",0,11,408,0
1325770734,2013-04-04T00:40:28.000Z,,90,246,2279,3
1021639486935986176,2018-07-24T06:13:29.000Z,"San Diego, CA",2097,1451,28780,9
1071172535545446400,2018-12-07T22:40:08.000Z,,1392,694,29774,14
1108053496715247617,2019-03-19T17:11:55.000Z,"London, England",10,0,270,0
25281508,2009-03-19T12:33:31.000Z,,7432,7522,580333,0
303112425,2011-05-22T09:46:00.000Z,North of Watford,2957,3804,29181,1
159921140,2010-06-26T17:39:58.000Z,,33,176,5850,0
2942236369,2014-12-24T20:01:32.000Z,,78,271,11002,1
19931218,2009-02-02T20:52:57.000Z,"Chattanooga, TN",6866,58,12342,284
595971769,2012-06-01T00:39:24.000Z,"Indianapolis, IN",176,284,2292,1
2837426437,2014-10-02T01:01:53.000Z,"Fort Wayne, IN",452,77,7354,14
738556481407062016,2016-06-03T02:22:41.000Z,any/all pronouns,279,429,19489,1
1212481646563217408,2020-01-01T21:12:21.000Z,A strange universe of lemmings,3981,1605,39073,7
1317118957,2013-03-30T20:13:19.000Z,"Milton Keynes, England",143,133,3133,1
1075377259027054593,2018-12-19T13:08:12.000Z,"Seattle, WA",16,159,871,1
3001658308,2015-01-27T16:34:17.000Z,"Indianapolis, IN",178,686,4819,13
3449648653,2015-09-04T15:54:19.000Z,"Odessa, TX",187,889,712,0
306033566,2011-05-27T04:56:45.000Z,,277,156,60395,1
14548467,2008-04-26T17:13:46.000Z,"Huntington Beach, CA",49,51,3687,0
13582532,2008-02-17T12:30:53.000Z,Bombay,807,205,26747,71
15400759,2008-07-12T04:38:36.000Z,"Panama City, Panama",976,1010,3744,18
571270014,2012-05-04T21:59:07.000Z,Nebraska,73,244,1681,2
1273725474,2013-03-17T01:32:06.000Z,Washington DC,326,1799,6473,15
450208019,2011-12-30T00:34:02.000Z,,170,276,5873,0
1194403609858990082,2019-11-12T23:56:35.000Z,,0,2,146,0
1173266374329851904,2019-09-15T16:04:46.000Z,"Johannesburg, South Africa.",224,214,547,1
1092115589089382400,2019-02-03T17:40:21.000Z,"Zulia, Venezuela",709,2396,6614,0
707719459197202434,2016-03-10T00:07:22.000Z,"Houston, TX",143,686,7030,4
2297993631,2014-01-22T20:29:19.000Z,,1,14,673,1
174806829,2010-08-04T21:47:14.000Z,Mexico,154,180,8622,5
96655872,2009-12-14T00:21:10.000Z,,17,110,594,0
3671639362,2015-09-16T05:33:25.000Z,Pretoria,4108,1550,26612,3
895408521147285504,2017-08-09T22:16:42.000Z,,0,0,178,0
747873936436760576,2016-06-28T19:26:56.000Z,United Kingdom,38,138,4246,1
31113319,2009-04-14T12:48:24.000Z,United States,105,102,3179,1
2233339021,2013-12-06T18:02:20.000Z,,17,218,669,0
3167679983,2015-04-15T00:56:26.000Z,,184,187,8404,16
36087890,2009-04-28T15:07:55.000Z,,192,407,2857,5
1237382706767507457,2020-03-10T14:20:21.000Z,,25,3,8283,1
285614257,2011-04-21T13:40:48.000Z,Cape Town (S.A),35,160,388,0
129784385,2010-04-05T11:36:51.000Z,Yokohama,8,13,1156,0
80591888,2009-10-07T14:36:50.000Z,,1,20,46,0
66370997,2009-08-17T14:51:14.000Z,"Hackensack, NJ",855,676,31145,25
702986045307092992,2016-02-25T22:38:28.000Z,Nigeria,176,1495,1771,0
561250700,2012-04-23T16:00:02.000Z,South Africa,1149,789,15607,2
1167688944,2013-02-11T03:21:09.000Z,"New York, USA",60,486,1164,1
41201346,2009-05-19T20:24:27.000Z,"Durban, South Africa",310,1118,1790,1
17879691,2008-12-04T21:23:24.000Z,New York,479,520,2157,64
799062490906841088,2016-11-17T01:31:58.000Z,"Miami, FL",4,166,291,0
32639940,2009-04-17T22:52:03.000Z,"Fort Lauderdale, FL",1707,4125,120305,106
898372872388829184,2017-08-18T02:35:58.000Z,"Near Portland, OR",2580,2997,26001,1
594868283,2012-05-30T20:08:21.000Z,"Texas, USA",993,718,6993,0
48415249,2009-06-18T17:06:22.000Z,Texas,187,47,3725,4
837698691578343424,2017-03-03T16:18:26.000Z,"Manhattan, NY",38,144,1593,0
1967289384,2013-10-17T18:06:15.000Z,,6,12,189,0
1156314645235404800,2019-07-30T21:24:29.000Z,,20,196,336,0
858080515676614657,2017-04-28T22:08:32.000Z,South Africa,53,76,716,0
1216189257976446982,2020-01-12T02:45:02.000Z,,1,0,128,0
364878672,2011-08-30T14:08:39.000Z,"Bethpage, NY",127,781,3232,7
173199534,2010-07-31T18:22:18.000Z,,7250,6570,213855,130
91990598,2009-11-23T11:18:45.000Z,Rio de Janeiro,39,76,64,0
2843827827,2014-10-25T16:03:30.000Z,Terra,108,471,3071,1
86776579,2009-11-01T18:46:49.000Z,,6,112,122,0
265699117,2011-03-14T01:00:20.000Z,,176,862,7326,11
1902973316,2013-09-25T05:34:48.000Z,Earth,1279,1662,11002,13
3285608586,2015-07-20T17:16:17.000Z,"Manhattan, NY",6,1,555,0
231916577,2010-12-29T20:36:04.000Z,,22,83,202,0
3028809189,2015-02-10T21:35:53.000Z,30 N Michigan Ave #528 Chicago,30,215,193,2
3099326313,2015-03-20T14:12:27.000Z,United States,112,1774,4590,5
192188890,2010-09-18T12:46:55.000Z,Worldwide ,1907,1475,135253,128
user_id,user_timestamp,user_location,user_followers,user_following,user_tweet_count,user_listed_count
878704345,2012-10-13T21:08:51.000Z,"New York, NY",589,1369,18159,8
897524031699734528,2017-08-15T18:22:59.000Z,,0,0,450,0
1006913576005709824,2018-06-13T14:57:58.000Z,R'lyeh,88,36,2592,0
1061388600,2013-01-04T20:47:33.000Z,"Metuchen, NJ",63,1368,2073,1
792597711874850816,2016-10-30T05:23:15.000Z,"Botucatu, Brasil",4,84,85,0
1190190930407624704,2019-11-01T08:57:19.000Z,"Hamburg, Deutschland",1,9,412,0
1091159544108064773,2019-02-01T02:21:22.000Z,ISS,1818,2424,4563,1
3095334908,2015-03-18T06:32:56.000Z,"Johannesburg, South Africa",61,30,459,3
717304098106785792,2016-04-05T10:53:18.000Z,"Boksburg, South Africa",125,194,716,0
41550260,2009-05-21T08:01:25.000Z,,16,96,389,0
2579691487,2014-06-21T02:43:37.000Z,"New York, NY",146,829,2336,1
160957316,2010-06-29T15:44:23.000Z,Nigeria,192,232,357,0
150219293,2010-05-31T11:33:34.000Z,"Pretoria, South Africa",387,958,3872,4
19620706,2009-01-27T22:18:06.000Z,Behind you,930,445,11391,32
314603867,2011-06-10T14:35:56.000Z,,0,1,205,0
530984584,2012-03-20T06:55:24.000Z,"Johannesburg, South Africa",1405,936,4750,0
2807277691,2014-09-13T10:48:04.000Z,"Centurion, Gauteng",126,120,1877,0
2458170885,2014-04-03T19:57:28.000Z,,22,373,2584,0
4819589566,2016-01-16T23:01:34.000Z,Botswana,518,1840,4971,24
843473701958029317,2017-03-19T14:46:16.000Z,Germany,927,1922,38808,5
351028391,2011-08-08T17:46:03.000Z,,42,225,4103,0
938518350849871879,2017-12-06T21:19:46.000Z,"NJ, USA",1,32,127,0
1019962601625800704,2018-07-19T15:10:09.000Z,South Africa,11,457,532,0
828538650107473920,2017-02-06T09:39:42.000Z,"Durban, South Africa",20,439,141,0
43768152,2009-05-31T22:21:16.000Z,Montréal,26,63,310,0
636394973,2012-07-15T19:23:11.000Z,Durban,15,76,402,0
458492298,2012-01-08T16:37:54.000Z,,19,11,10177,1
3423626548,2015-08-15T06:48:25.000Z,"Pretoria, South Africa",112,189,1120,3
776345760,2012-08-23T16:56:34.000Z,"Charles City County, VA",242,212,2376,2
193760376,2010-09-22T16:36:03.000Z,Earth,272,1230,4971,8
871300676,2012-10-10T07:21:51.000Z,,21,258,80,0
2191366939,2013-11-13T01:10:05.000Z,"Sacramento, CA",59,1186,6143,1
